"","id","rg","ctr_n","ctr","yr","mn","sub","cst_n","cst","mag","pty_n","pty","can","pev1","vv1","cv1","cvs1","pv1","pvs1","seat"
"12178",808,"North America","Canada",124,2008,10,"alberta","calgary northeast",39,1,"new democratic party",72,"vinay dey",83214,36721,3279,0.0892949538411263,3279,0.0892949538411263,0
"12179",808,"North America","Canada",124,2008,10,"alberta","calgary southeast",40,1,"new democratic party",72,"chris willott",98343,56063,4024,0.0717763944134278,4024,0.0717763944134278,0
"12180",808,"North America","Canada",124,2008,10,"alberta","calgary southeast",40,1,"green party of canada",38,"margaret chandler",98343,56063,5736,0.102313468776198,5736,0.102313468776198,0
"12181",808,"North America","Canada",124,2008,10,"alberta","calgary southeast",40,1,"conservative party of canada",23,"jason kenney",98343,56063,41425,0.738900879367854,41425,0.738900879367854,1
"12182",808,"North America","Canada",124,2008,10,"alberta","calgary southeast",40,1,"liberal",42,"brad carroll",98343,56063,4878,0.08700925744252,4878,0.08700925744252,0
"12183",808,"North America","Canada",124,2008,10,"alberta","calgary southwest",41,1,"conservative party of canada",23,"stephen harper",90756,52832,38548,0.729633555420957,38548,0.729633555420957,1
"12184",808,"North America","Canada",124,2008,10,"alberta","calgary southwest",41,1,"green party of canada",38,"kelly christie",90756,52832,4743,0.0897751362810418,4743,0.0897751362810418,0
"12185",808,"North America","Canada",124,2008,10,"alberta","calgary southwest",41,1,"libertarian party of canada",50,"dennis young",90756,52832,265,0.00501589945487583,265,0.00501589945487583,0
"12186",808,"North America","Canada",124,2008,10,"alberta","calgary southwest",41,1,"christian heritage party of canada",17,"larry r. heather",90756,52832,256,0.00484554815263477,256,0.00484554815263477,0
"12187",808,"North America","Canada",124,2008,10,"alberta","calgary southwest",41,1,"liberal",42,"marlene lamontagne",90756,52832,4918,0.093087522713507,4918,0.093087522713507,0
"12188",808,"North America","Canada",124,2008,10,"alberta","calgary southwest",41,1,"new democratic party",72,"holly heffernan",90756,52832,4102,0.0776423379769837,4102,0.0776423379769837,0
"12189",808,"North America","Canada",124,2008,10,"alberta","calgary west",42,1,"conservative party of canada",23,"rob anders",99255,60282,34579,0.573620649613483,34579,0.573620649613483,1
"12190",808,"North America","Canada",124,2008,10,"alberta","calgary west",42,1,"liberal",42,"jennifer pollock",99255,60282,13204,0.219037191864902,13204,0.219037191864902,0
"12191",808,"North America","Canada",124,2008,10,"alberta","calgary west",42,1,"marxist-leninist party",53,"andré vachon",99255,60282,155,0.00257124846554527,155,0.00257124846554527,0
"12192",808,"North America","Canada",124,2008,10,"alberta","calgary west",42,1,"independent",6003,"kirk schmidt",99255,60282,1790,0.0296937726021034,1790,0.0296937726021034,0
"12193",808,"North America","Canada",124,2008,10,"alberta","calgary west",42,1,"green party of canada",38,"randy weeks",99255,60282,6722,0.111509239905776,6722,0.111509239905776,0
"12194",808,"North America","Canada",124,2008,10,"alberta","calgary west",42,1,"new democratic party",72,"teale phelps bondaroff",99255,60282,3832,0.0635678975481902,3832,0.0635678975481902,0
"12195",808,"North America","Canada",124,2008,10,"alberta","calgary--nose hill",43,1,"liberal",42,"anoush newman",93731,50312,6657,0.132314358403562,6657,0.132314358403562,0
"12196",808,"North America","Canada",124,2008,10,"alberta","calgary--nose hill",43,1,"conservative party of canada",23,"diane ablonczy",93731,50312,35029,0.696235490539036,35029,0.696235490539036,1
"12197",808,"North America","Canada",124,2008,10,"alberta","calgary--nose hill",43,1,"new democratic party",72,"stephanie sundberg",93731,50312,3941,0.0783312132294482,3941,0.0783312132294482,0
"12198",808,"North America","Canada",124,2008,10,"alberta","calgary--nose hill",43,1,"green party of canada",38,"tony hajj",93731,50312,4685,0.0931189378279536,4685,0.0931189378279536,0
"12199",808,"North America","Canada",124,2008,10,"ontario","cambridge",44,1,"liberal",42,"gord zeilstra",91935,51195,11977,0.233948627795683,11977,0.233948627795683,0
"12200",808,"North America","Canada",124,2008,10,"ontario","cambridge",44,1,"new democratic party",72,"max lombardi",91935,51195,10044,0.196191034280691,10044,0.196191034280691,0
"12201",808,"North America","Canada",124,2008,10,"ontario","cambridge",44,1,"green party of canada",38,"scott cosman",91935,51195,4279,0.0835823810919035,4279,0.0835823810919035,0
"12202",808,"North America","Canada",124,2008,10,"ontario","cambridge",44,1,"conservative party of canada",23,"gary goodyear",91935,51195,24895,0.486277956831722,24895,0.486277956831722,1
"12203",808,"North America","Canada",124,2008,10,"nova scotia","cape breton--canso",45,1,"conservative party of canada",23,"allan richard murphy",57753,36272,8524,0.235002205558006,8524,0.235002205558006,0
"12204",808,"North America","Canada",124,2008,10,"nova scotia","cape breton--canso",45,1,"liberal",42,"rodger cuzner",57753,36272,17447,0.481004631671813,17447,0.481004631671813,1
"12205",808,"North America","Canada",124,2008,10,"nova scotia","cape breton--canso",45,1,"green party of canada",38,"dwayne maceachern",57753,36272,2641,0.0728109836788708,2641,0.0728109836788708,0
"12206",808,"North America","Canada",124,2008,10,"nova scotia","cape breton--canso",45,1,"new democratic party",72,"mark macneill",57753,36272,7660,0.21118217909131,7660,0.21118217909131,0
"12207",808,"North America","Canada",124,2008,10,"prince edward island","cardigan",46,1,"independent",6051,"larry mcguire",27374,19133,1101,0.057544556525375,1101,0.057544556525375,0
"12208",808,"North America","Canada",124,2008,10,"prince edward island","cardigan",46,1,"conservative party of canada",23,"sid mcmullin",27374,19133,5661,0.295876234777609,5661,0.295876234777609,0
"12209",808,"North America","Canada",124,2008,10,"prince edward island","cardigan",46,1,"green party of canada",38,"emma daughton",27374,19133,710,0.0371086604296242,710,0.0371086604296242,0
"12210",808,"North America","Canada",124,2008,10,"prince edward island","cardigan",46,1,"new democratic party",72,"mike avery",27374,19133,1556,0.0813254586316835,1556,0.0813254586316835,0
"12211",808,"North America","Canada",124,2008,10,"prince edward island","cardigan",46,1,"liberal",42,"lawrence macaulay",27374,19133,10105,0.528145089635708,10105,0.528145089635708,1
"12212",808,"North America","Canada",124,2008,10,"british columbia","cariboo--prince george",47,1,"conservative party of canada",23,"dick harris",75516,40870,22637,0.553878150232444,22637,0.553878150232444,1
"12213",808,"North America","Canada",124,2008,10,"british columbia","cariboo--prince george",47,1,"liberal",42,"drew adamick",75516,40870,4309,0.105431857107903,4309,0.105431857107903,0
"12214",808,"North America","Canada",124,2008,10,"british columbia","cariboo--prince george",47,1,"independent",6008,"douglas gook",75516,40870,729,0.0178370442867629,729,0.0178370442867629,0
"12215",808,"North America","Canada",124,2008,10,"british columbia","cariboo--prince george",47,1,"new democratic party",72,"bev collins",75516,40870,10581,0.258894054318571,10581,0.258894054318571,0
"12216",808,"North America","Canada",124,2008,10,"british columbia","cariboo--prince george",47,1,"green party of canada",38,"amber van drielen",75516,40870,2614,0.0639588940543186,2614,0.0639588940543186,0
"12217",808,"North America","Canada",124,2008,10,"ontario","carleton--mississippi mills",48,1,"green party of canada",38,"jake cole",99002,68253,6983,0.102310521149254,6983,0.102310521149254,0
"12218",808,"North America","Canada",124,2008,10,"ontario","carleton--mississippi mills",48,1,"liberal",42,"justin mackinnon",99002,68253,15254,0.223492007677318,15254,0.223492007677318,0
"12219",808,"North America","Canada",124,2008,10,"ontario","carleton--mississippi mills",48,1,"conservative party of canada",23,"gordon o'connor",99002,68253,39433,0.577747498278464,39433,0.577747498278464,1
"12220",808,"North America","Canada",124,2008,10,"ontario","carleton--mississippi mills",48,1,"new democratic party",72,"paul arbour",99002,68253,6583,0.0964499728949643,6583,0.0964499728949643,0
"12221",808,"North America","Canada",124,2008,10,"nova scotia","central nova",49,1,"green party of canada",38,"elizabeth may",58863,39142,12620,0.322415819324511,12620,0.322415819324511,0
"12222",808,"North America","Canada",124,2008,10,"nova scotia","central nova",49,1,"canadian action party",10,"paul kemp",58863,39142,196,0.00500740892136324,196,0.00500740892136324,0
"12223",808,"North America","Canada",124,2008,10,"nova scotia","central nova",49,1,"christian heritage party of canada",17,"michael harris mackay",58863,39142,427,0.0109089980072556,427,0.0109089980072556,0
"12224",808,"North America","Canada",124,2008,10,"nova scotia","central nova",49,1,"conservative party of canada",23,"peter gordon mackay",58863,39142,18240,0.465995605743191,18240,0.465995605743191,1
"12225",808,"North America","Canada",124,2008,10,"nova scotia","central nova",49,1,"new democratic party",72,"mary louise lorefice",58863,39142,7659,0.195672168003679,7659,0.195672168003679,0
"12226",808,"North America","Canada",124,2008,10,"quebec","chambly--borduas",50,1,"green party of canada",38,"olivier adam",93922,63444,2460,0.0387743521846037,2460,0.0387743521846037,0
"12227",808,"North America","Canada",124,2008,10,"quebec","chambly--borduas",50,1,"liberal",42,"gabriel arsenault",93922,63444,10649,0.167848811550344,10649,0.167848811550344,0
"12228",808,"North America","Canada",124,2008,10,"quebec","chambly--borduas",50,1,"conservative party of canada",23,"suzanne chartrand",93922,63444,9564,0.150747115566484,9564,0.150747115566484,0
"12229",808,"North America","Canada",124,2008,10,"quebec","chambly--borduas",50,1,"new democratic party",72,"serge gélinas",93922,63444,8998,0.141825862177668,8998,0.141825862177668,0
"12230",808,"North America","Canada",124,2008,10,"quebec","chambly--borduas",50,1,"bloc québécois",8,"yves lessard",93922,63444,31773,0.5008038585209,31773,0.5008038585209,1
"12231",808,"North America","Canada",124,2008,10,"quebec","charlesbourg--haute-saint-charles",51,1,"green party of canada",38,"françois bédard",79791,49980,1231,0.0246298519407763,1231,0.0246298519407763,0
"12232",808,"North America","Canada",124,2008,10,"quebec","charlesbourg--haute-saint-charles",51,1,"conservative party of canada",23,"daniel petit",79791,49980,20566,0.411484593837535,20566,0.411484593837535,1
"12233",808,"North America","Canada",124,2008,10,"quebec","charlesbourg--haute-saint-charles",51,1,"new democratic party",72,"anne-marie day",79791,49980,6542,0.130892356942777,6542,0.130892356942777,0
"12234",808,"North America","Canada",124,2008,10,"quebec","charlesbourg--haute-saint-charles",51,1,"liberal",42,"denise legros",79791,49980,7039,0.140836334533814,7039,0.140836334533814,0
"12235",808,"North America","Canada",124,2008,10,"quebec","charlesbourg--haute-saint-charles",51,1,"bloc québécois",8,"denis courteau",79791,49980,14602,0.292156862745098,14602,0.292156862745098,0
"12236",808,"North America","Canada",124,2008,10,"manitoba","charleswood--st. james--assiniboia",52,1,"new democratic party",72,"fiona shiells",63508,40104,7190,0.179283861958907,7190,0.179283861958907,0
"12237",808,"North America","Canada",124,2008,10,"manitoba","charleswood--st. james--assiniboia",52,1,"green party of canada",38,"brian timlick",63508,40104,2632,0.0656293636544983,2632,0.0656293636544983,0
"12238",808,"North America","Canada",124,2008,10,"manitoba","charleswood--st. james--assiniboia",52,1,"liberal",42,"bob friesen",63508,40104,8514,0.21229802513465,8514,0.21229802513465,0
"12239",808,"North America","Canada",124,2008,10,"manitoba","charleswood--st. james--assiniboia",52,1,"christian heritage party of canada",17,"mark price",63508,40104,180,0.00448833034111311,180,0.00448833034111311,0
"12240",808,"North America","Canada",124,2008,10,"manitoba","charleswood--st. james--assiniboia",52,1,"conservative party of canada",23,"steven fletcher",63508,40104,21588,0.538300418910832,21588,0.538300418910832,1
"12241",808,"North America","Canada",124,2008,10,"prince edward island","charlottetown",53,1,"green party of canada",38,"laura m. bisaillon",27083,17766,858,0.0482944951030057,858,0.0482944951030057,0
"12242",808,"North America","Canada",124,2008,10,"prince edward island","charlottetown",53,1,"new democratic party",72,"brian pollard",27083,17766,2187,0.123100303951368,2187,0.123100303951368,0
"12243",808,"North America","Canada",124,2008,10,"prince edward island","charlottetown",53,1,"christian heritage party of canada",17,"baird judson",27083,17766,124,0.0069796240009006,124,0.0069796240009006,0
"12244",808,"North America","Canada",124,2008,10,"prince edward island","charlottetown",53,1,"conservative party of canada",23,"tom deblois",27083,17766,5704,0.321062704041427,5704,0.321062704041427,0
"12245",808,"North America","Canada",124,2008,10,"prince edward island","charlottetown",53,1,"liberal",42,"shawn murphy",27083,17766,8893,0.500562872903298,8893,0.500562872903298,1
"12246",808,"North America","Canada",124,2008,10,"ontario","chatham-kent--essex",54,1,"conservative party of canada",23,"dave van kesteren",74973,41649,19960,0.479243199116425,19960,0.479243199116425,1
"12247",808,"North America","Canada",124,2008,10,"ontario","chatham-kent--essex",54,1,"green party of canada",38,"alina abbott",74973,41649,2712,0.0651156090182237,2712,0.0651156090182237,0
"12248",808,"North America","Canada",124,2008,10,"ontario","chatham-kent--essex",54,1,"new democratic party",72,"ron cadotte",74973,41649,6850,0.164469735167711,6850,0.164469735167711,0
"12249",808,"North America","Canada",124,2008,10,"ontario","chatham-kent--essex",54,1,"liberal",42,"matt daudlin",74973,41649,12127,0.29117145669764,12127,0.29117145669764,0
"12250",808,"North America","Canada",124,2008,10,"quebec","chicoutimi--le fjord",55,1,"bloc québécois",8,"robert bouchard",77959,47777,19737,0.413106724993198,19737,0.413106724993198,1
"12251",808,"North America","Canada",124,2008,10,"quebec","chicoutimi--le fjord",55,1,"new democratic party",72,"stéphane girard",77959,47777,3742,0.0783222052452017,3742,0.0783222052452017,0
"12252",808,"North America","Canada",124,2008,10,"quebec","chicoutimi--le fjord",55,1,"green party of canada",38,"jean-françois veilleux",77959,47777,1193,0.024970173933064,1193,0.024970173933064,0
"12253",808,"North America","Canada",124,2008,10,"quebec","chicoutimi--le fjord",55,1,"liberal",42,"marc pettersen",77959,47777,6425,0.134478933377985,6425,0.134478933377985,0
"12254",808,"North America","Canada",124,2008,10,"quebec","chicoutimi--le fjord",55,1,"conservative party of canada",23,"jean-guy maltais",77959,47777,16680,0.349121962450551,16680,0.349121962450551,0
"12255",808,"North America","Canada",124,2008,10,"british columbia","chilliwack--fraser canyon",56,1,"green party of canada",38,"barbara lebeau",81677,46852,4107,0.0876590113549048,4107,0.0876590113549048,0
"12256",808,"North America","Canada",124,2008,10,"british columbia","chilliwack--fraser canyon",56,1,"marxist-leninist party",53,"dorothy-jean o'donnell",81677,46852,113,0.00241185008110646,113,0.00241185008110646,0
"12257",808,"North America","Canada",124,2008,10,"british columbia","chilliwack--fraser canyon",56,1,"new democratic party",72,"helen kormendy",81677,46852,8791,0.187633398787672,8791,0.187633398787672,0
"12258",808,"North America","Canada",124,2008,10,"british columbia","chilliwack--fraser canyon",56,1,"christian heritage party of canada",17,"harold j. ludwig",81677,46852,653,0.0139375053359515,653,0.0139375053359515,0
"12259",808,"North America","Canada",124,2008,10,"british columbia","chilliwack--fraser canyon",56,1,"conservative party of canada",23,"chuck strahl",81677,46852,29198,0.623196448390677,29198,0.623196448390677,1
"12260",808,"North America","Canada",124,2008,10,"british columbia","chilliwack--fraser canyon",56,1,"liberal",42,"myra sweeney",81677,46852,3990,0.0851617860496884,3990,0.0851617860496884,0
"12261",808,"North America","Canada",124,2008,10,"manitoba","churchill",57,1,"conservative party of canada",23,"wally daudrich",46088,18402,3773,0.20503206173242,3773,0.20503206173242,0
"12262",808,"North America","Canada",124,2008,10,"manitoba","churchill",57,1,"new democratic party",72,"niki ashton",46088,18402,8734,0.474622323660472,8734,0.474622323660472,1
"12263",808,"North America","Canada",124,2008,10,"manitoba","churchill",57,1,"green party of canada",38,"saara harvie",46088,18402,606,0.0329312031300946,606,0.0329312031300946,0
"12264",808,"North America","Canada",124,2008,10,"manitoba","churchill",57,1,"liberal",42,"tina keeper",46088,18402,5289,0.287414411477013,5289,0.287414411477013,0
"12265",808,"North America","Canada",124,2008,10,"quebec","châteauguay--saint-constant",58,1,"liberal",42,"linda schwey",84347,55033,10104,0.183598931550161,10104,0.183598931550161,0
"12266",808,"North America","Canada",124,2008,10,"quebec","châteauguay--saint-constant",58,1,"green party of canada",38,"brian sarwer-foner",84347,55033,1755,0.0318899569349299,1755,0.0318899569349299,0
"12267",808,"North America","Canada",124,2008,10,"quebec","châteauguay--saint-constant",58,1,"conservative party of canada",23,"pierre-paul routhier",84347,55033,9827,0.178565587919975,9827,0.178565587919975,0
"12268",808,"North America","Canada",124,2008,10,"quebec","châteauguay--saint-constant",58,1,"new democratic party",72,"sonia jurado",84347,55033,8261,0.150109934039576,8261,0.150109934039576,0
"12269",808,"North America","Canada",124,2008,10,"quebec","châteauguay--saint-constant",58,1,"bloc québécois",8,"carole freeman",84347,55033,25086,0.455835589555358,25086,0.455835589555358,1
"12270",808,"North America","Canada",124,2008,10,"quebec","compton--stanstead",59,1,"liberal",42,"william hogg",78050,48574,10946,0.225346893399761,10946,0.225346893399761,0
"12271",808,"North America","Canada",124,2008,10,"quebec","compton--stanstead",59,1,"conservative party of canada",23,"michel gagné",78050,48574,9445,0.194445588174744,9445,0.194445588174744,0
"12272",808,"North America","Canada",124,2008,10,"quebec","compton--stanstead",59,1,"bloc québécois",8,"france bonsant",78050,48574,20332,0.418577839996706,20332,0.418577839996706,1
"12273",808,"North America","Canada",124,2008,10,"quebec","compton--stanstead",59,1,"green party of canada",38,"gary caldwell",78050,48574,2368,0.0487503602750443,2368,0.0487503602750443,0
"12274",808,"North America","Canada",124,2008,10,"quebec","compton--stanstead",59,1,"new democratic party",72,"jean rousseau",78050,48574,5483,0.112879318153745,5483,0.112879318153745,0
"12275",808,"North America","Canada",124,2008,10,"alberta","crowfoot",60,1,"liberal",42,"sharon l. howe",87644,47958,1958,0.040827390633471,1958,0.040827390633471,0
"12276",808,"North America","Canada",124,2008,10,"alberta","crowfoot",60,1,"new democratic party",72,"ellen parker",87644,47958,3783,0.0788815213311648,3783,0.0788815213311648,0
"12277",808,"North America","Canada",124,2008,10,"alberta","crowfoot",60,1,"green party of canada",38,"kaitlin kettenbach",87644,47958,2875,0.0599482880854081,2875,0.0599482880854081,0
"12278",808,"North America","Canada",124,2008,10,"alberta","crowfoot",60,1,"conservative party of canada",23,"kevin sorenson",87644,47958,39342,0.820342799949956,39342,0.820342799949956,1
"12279",808,"North America","Canada",124,2008,10,"nova scotia","cumberland--colchester--musquodoboit valley",61,1,"new democratic party",72,"karen olsson",68831,39564,4874,0.123192801536751,4874,0.123192801536751,0
"12280",808,"North America","Canada",124,2008,10,"nova scotia","cumberland--colchester--musquodoboit valley",61,1,"liberal",42,"tracy parsons",68831,39564,3344,0.0845212819735113,3344,0.0845212819735113,0
"12281",808,"North America","Canada",124,2008,10,"nova scotia","cumberland--colchester--musquodoboit valley",61,1,"independent",6024,"rick simpson",68831,39564,550,0.0139015266403801,550,0.0139015266403801,0
"12282",808,"North America","Canada",124,2008,10,"nova scotia","cumberland--colchester--musquodoboit valley",61,1,"independent",6023,"bill casey",68831,39564,27303,0.690097057931453,27303,0.690097057931453,1
"12283",808,"North America","Canada",124,2008,10,"nova scotia","cumberland--colchester--musquodoboit valley",61,1,"conservative party of canada",23,"joel e. bernard",68831,39564,3493,0.0882873319179052,3493,0.0882873319179052,0
"12284",808,"North America","Canada",124,2008,10,"saskatchewan","cypress hills--grasslands",62,1,"new democratic party",72,"scott wilson",44478,27847,4394,0.157790785362876,4394,0.157790785362876,0
"12285",808,"North America","Canada",124,2008,10,"saskatchewan","cypress hills--grasslands",62,1,"liberal",42,"duane filson",44478,27847,3691,0.132545696125256,3691,0.132545696125256,0
"12286",808,"North America","Canada",124,2008,10,"saskatchewan","cypress hills--grasslands",62,1,"conservative party of canada",23,"david anderson",44478,27847,17922,0.643588178259777,17922,0.643588178259777,1
"12287",808,"North America","Canada",124,2008,10,"saskatchewan","cypress hills--grasslands",62,1,"green party of canada",38,"bill clary",44478,27847,1840,0.0660753402520918,1840,0.0660753402520918,0
"12288",808,"North America","Canada",124,2008,10,"nova scotia","dartmouth--cole harbour",63,1,"green party of canada",38,"paul shreenan",69469,40554,2417,0.0595995462839671,2417,0.0595995462839671,0
"12289",808,"North America","Canada",124,2008,10,"nova scotia","dartmouth--cole harbour",63,1,"christian heritage party of canada",17,"george campbell",69469,40554,219,0.00540020713123243,219,0.00540020713123243,0
"12290",808,"North America","Canada",124,2008,10,"nova scotia","dartmouth--cole harbour",63,1,"liberal",42,"michael john savage",69469,40554,16016,0.394930216501455,16016,0.394930216501455,1
"12291",808,"North America","Canada",124,2008,10,"nova scotia","dartmouth--cole harbour",63,1,"conservative party of canada",23,"wanda webber",69469,40554,9109,0.224614094787197,9109,0.224614094787197,0
"12292",808,"North America","Canada",124,2008,10,"nova scotia","dartmouth--cole harbour",63,1,"new democratic party",72,"brad pye",69469,40554,12793,0.315455935296148,12793,0.315455935296148,0
"12293",808,"North America","Canada",124,2008,10,"manitoba","dauphin--swan river--marquette",64,1,"liberal",42,"wendy menzies",54209,29549,4128,0.139700159057836,4128,0.139700159057836,0
"12294",808,"North America","Canada",124,2008,10,"manitoba","dauphin--swan river--marquette",64,1,"green party of canada",38,"kate storey",54209,29549,1923,0.0650783444448205,1923,0.0650783444448205,0
"12295",808,"North America","Canada",124,2008,10,"manitoba","dauphin--swan river--marquette",64,1,"people's political power party of canada",84,"charles prefontaine",54209,29549,96,0.00324884090832177,96,0.00324884090832177,0
"12296",808,"North America","Canada",124,2008,10,"manitoba","dauphin--swan river--marquette",64,1,"new democratic party",72,"ron strynadka",54209,29549,4914,0.166300043994721,4914,0.166300043994721,0
"12297",808,"North America","Canada",124,2008,10,"manitoba","dauphin--swan river--marquette",64,1,"christian heritage party of canada",17,"david andres",54209,29549,356,0.0120477850350266,356,0.0120477850350266,0
"12298",808,"North America","Canada",124,2008,10,"manitoba","dauphin--swan river--marquette",64,1,"conservative party of canada",23,"inky mark",54209,29549,18132,0.613624826559274,18132,0.613624826559274,1
"12299",808,"North America","Canada",124,2008,10,"ontario","davenport",65,1,"green party of canada",38,"wayne scott",66189,34853,3655,0.104869021318107,3655,0.104869021318107,0
"12300",808,"North America","Canada",124,2008,10,"ontario","davenport",65,1,"communist party of canada",19,"miguel figueroa",66189,34853,160,0.00459070955154506,160,0.00459070955154506,0
"12301",808,"North America","Canada",124,2008,10,"ontario","davenport",65,1,"liberal",42,"mario silva",66189,34853,15953,0.45772243422374,15953,0.45772243422374,1
"12302",808,"North America","Canada",124,2008,10,"ontario","davenport",65,1,"animal alliance/environment voters",3,"simon luisi",66189,34853,92,0.00263965799213841,92,0.00263965799213841,0
"12303",808,"North America","Canada",124,2008,10,"ontario","davenport",65,1,"marxist-leninist party",53,"sarah thompson",66189,34853,87,0.00249619831865263,87,0.00249619831865263,0
"12304",808,"North America","Canada",124,2008,10,"ontario","davenport",65,1,"new democratic party",72,"peter ferreira",66189,34853,10896,0.312627320460219,10896,0.312627320460219,0
"12305",808,"North America","Canada",124,2008,10,"ontario","davenport",65,1,"independent",6026,"wendy forrest",66189,34853,172,0.00493501276791094,172,0.00493501276791094,0
"12306",808,"North America","Canada",124,2008,10,"ontario","davenport",65,1,"conservative party of canada",23,"theresa rodrigues",66189,34853,3838,0.110119645367687,3838,0.110119645367687,0
"12307",808,"North America","Canada",124,2008,10,"british columbia","delta--richmond east",66,1,"conservative party of canada",23,"john cummins",78706,47089,26252,0.557497504725095,26252,0.557497504725095,1
"12308",808,"North America","Canada",124,2008,10,"british columbia","delta--richmond east",66,1,"liberal",42,"dana l. miller",78706,47089,10371,0.220242519484381,10371,0.220242519484381,0
"12309",808,"North America","Canada",124,2008,10,"british columbia","delta--richmond east",66,1,"green party of canada",38,"matthew laine",78706,47089,3663,0.0777888678884665,3663,0.0777888678884665,0
"12310",808,"North America","Canada",124,2008,10,"british columbia","delta--richmond east",66,1,"new democratic party",72,"szilvia barna",78706,47089,6803,0.144471107902058,6803,0.144471107902058,0
"12311",808,"North America","Canada",124,2008,10,"saskatchewan","desnethé--missinippi--churchill river",67,1,"conservative party of canada",23,"rob clarke",43160,19209,8964,0.466656254880525,8964,0.466656254880525,1
"12312",808,"North America","Canada",124,2008,10,"saskatchewan","desnethé--missinippi--churchill river",67,1,"liberal",42,"david orchard",43160,19209,5816,0.30277474100682,5816,0.30277474100682,0
"12313",808,"North America","Canada",124,2008,10,"saskatchewan","desnethé--missinippi--churchill river",67,1,"new democratic party",72,"brian morin",43160,19209,3414,0.177729189442449,3414,0.177729189442449,0
"12314",808,"North America","Canada",124,2008,10,"saskatchewan","desnethé--missinippi--churchill river",67,1,"first peoples national party of canada",34,"rob ballantyne",43160,19209,282,0.0146806184600968,282,0.0146806184600968,0
"12315",808,"North America","Canada",124,2008,10,"saskatchewan","desnethé--missinippi--churchill river",67,1,"green party of canada",38,"george morin",43160,19209,733,0.0381591962101098,733,0.0381591962101098,0
"12316",808,"North America","Canada",124,2008,10,"ontario","don valley east",68,1,"liberal",42,"yasmin ratansi",71366,37987,18264,0.480796061810619,18264,0.480796061810619,1
"12317",808,"North America","Canada",124,2008,10,"ontario","don valley east",68,1,"new democratic party",72,"mary trapani hynes",71366,37987,5062,0.133256113933714,5062,0.133256113933714,0
"12318",808,"North America","Canada",124,2008,10,"ontario","don valley east",68,1,"conservative party of canada",23,"eugene mcdermott",71366,37987,11777,0.310027114539184,11777,0.310027114539184,0
"12319",808,"North America","Canada",124,2008,10,"ontario","don valley east",68,1,"christian heritage party of canada",17,"alex kovalenko",71366,37987,266,0.00700239555637455,266,0.00700239555637455,0
"12320",808,"North America","Canada",124,2008,10,"ontario","don valley east",68,1,"green party of canada",38,"wayne clements",71366,37987,2618,0.0689183141601074,2618,0.0689183141601074,0
"12321",808,"North America","Canada",124,2008,10,"ontario","don valley west",69,1,"new democratic party",72,"david sparrow",80864,50072,5102,0.101893273685892,5102,0.101893273685892,0
"12322",808,"North America","Canada",124,2008,10,"ontario","don valley west",69,1,"communist party of canada",19,"catherine holliday",80864,50072,162,0.00323534110880332,162,0.00323534110880332,0
"12323",808,"North America","Canada",124,2008,10,"ontario","don valley west",69,1,"liberal",42,"rob oliphant",80864,50072,22212,0.443601214251478,22212,0.443601214251478,1
"12324",808,"North America","Canada",124,2008,10,"ontario","don valley west",69,1,"green party of canada",38,"georgina wilcock",80864,50072,3155,0.0630092666560153,3155,0.0630092666560153,0
"12325",808,"North America","Canada",124,2008,10,"ontario","don valley west",69,1,"conservative party of canada",23,"john carmichael",80864,50072,19441,0.388260904297811,19441,0.388260904297811,0
"12326",808,"North America","Canada",124,2008,10,"quebec","drummond",70,1,"bloc québécois",8,"roger pomerleau",74630,45404,17613,0.387917364108889,17613,0.387917364108889,1
"12327",808,"North America","Canada",124,2008,10,"quebec","drummond",70,1,"conservative party of canada",23,"andré komlosy",74630,45404,11490,0.253061404281561,11490,0.253061404281561,0
"12328",808,"North America","Canada",124,2008,10,"quebec","drummond",70,1,"liberal",42,"jean courchesne",74630,45404,7697,0.169522509030041,7697,0.169522509030041,0
"12329",808,"North America","Canada",124,2008,10,"quebec","drummond",70,1,"new democratic party",72,"annick corriveau",74630,45404,7460,0.164302704607524,7460,0.164302704607524,0
"12330",808,"North America","Canada",124,2008,10,"quebec","drummond",70,1,"green party of canada",38,"réginald gagnon",74630,45404,1144,0.0251960179719848,1144,0.0251960179719848,0
"12331",808,"North America","Canada",124,2008,10,"ontario","dufferin--caledon",71,1,"green party of canada",38,"ard van leeuwen",77607,43904,7377,0.168025692419825,7377,0.168025692419825,0
"12332",808,"North America","Canada",124,2008,10,"ontario","dufferin--caledon",71,1,"conservative party of canada",23,"david tilson",77607,43904,23363,0.532138301749271,23363,0.532138301749271,1
"12333",808,"North America","Canada",124,2008,10,"ontario","dufferin--caledon",71,1,"canadian action party",10,"dean woods",77607,43904,284,0.00646865889212828,284,0.00646865889212828,0
"12334",808,"North America","Canada",124,2008,10,"ontario","dufferin--caledon",71,1,"new democratic party",72,"jason bissett",77607,43904,4385,0.0998770043731778,4385,0.0998770043731778,0
"12335",808,"North America","Canada",124,2008,10,"ontario","dufferin--caledon",71,1,"liberal",42,"rebecca finch",77607,43904,8495,0.193490342565598,8495,0.193490342565598,0
"12336",808,"North America","Canada",124,2008,10,"ontario","durham",72,1,"liberal",42,"bryan ransom",87636,52821,12167,0.23034399197289,12167,0.23034399197289,0
